song_id,isrc,song_name,album_name,language,label,Main_Label,Sub_Label,Label_Identification,artist,album_id,total,file_name,income,admin_Exp,royality,id,original_l1_name,original_l2_name,company
"srch_pplkolkata_IN-T44-18-02673","int441802673","ari","Ari","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Mirar","srch_pplkolkata_193483178028","3","Kolkata","0.16854007","0.02528101","0.14325906","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-03772","int441803772","tumi ami kacha kachi","Best of anindita","ba","thinktrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","anindita dutta ghosh","srch_pplkolkata_193483194905","328","Kolkata","18.42704814","2.76405722","15.66299092","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-04467","int441804467","kokhono raam tumi kokhono shyam go","Krishna naame pashan gole","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","parikshit bala","srch_pplkolkata_190374455824","19","Kolkata","1.06742047","0.16011307","0.90730740","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT441801306","int441801306","Noyone Nind Nahi Nishitho Prohor Jagi","Benuka O Ke Bajay","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Mohsina Akand Jhuma","srch_pplkolkata_192562663172","4","Kolkata","0.22472010","0.03370802","0.19101208","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT441900300","int441900300","Suchona","Malotilota","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Debashish Basu","srch_pplkolkata_193483876214","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442000563","int442000563","Ajj Mon Cheache","Ajj Mon Cheache","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","borna dutta","srch_pplkolkata_195081591551","3","Kolkata","0.16854007","0.02528101","0.14325906","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442000981","int442000981","Amar Sakal Niye Boshe Achi","Hridayer Katha","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","dr nibedita mitra","srch_pplkolkata_195497612802","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-03310","int441603310","Praner Manush","Tomay Gaan Shonabo","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Iman Chakraborty","srch_pplkolkata_TTSL-CD-031","178","Kolkata","10.00004442","1.50000666","8.50003775","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-38606","int441638606","Kothay Tui Khujis Vogoban","Nana Ronger Nojrul","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","ramanuj chakraborty","srch_pplkolkata_TTSL-CD-381","8","Kolkata","0.44944020","0.06741603","0.38202417","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-42501","int441642501","Amar Mon Mane Na","Preme Prane Gaane","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","chaitali paul","srch_pplkolkata_TTSL-CD-420","25","Kolkata","1.40450062","0.21067509","1.19382553","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-50308","int441650308","Tepantorer Rakhal Cheley","Surojit O Bondhura","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Surojit","srch_pplkolkata_TTSL-CD-498","21","Kolkata","1.17978052","0.17696708","1.00281344","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-63503","int441663503","Chata Dharo He Deora","Premer Ektara","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sahoj maa","srch_pplkolkata_TTSL-CD-611","96","Kolkata","5.39328238","0.80899236","4.58429003","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-69601","int441669601","Aaj Dhaner Khete","Je Acho Ontorey","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","IMAN","srch_pplkolkata_TTSL-CD-672","77","Kolkata","4.32586191","0.64887929","3.67698262","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-04162","int441704162","milon hobe koto dine","Sei mon","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","nabanita goswami","srch_pplkolkata_191773811877","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-04326","int441704326","mor hridoyer gopon bijon","Gitabitan vol. 61","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","pubali debnath","srch_pplkolkata_191773864118","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-04712","int441704712","onek diyecho nath amay","Gitabitan vol. 79","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","dr taniya das","srch_pplkolkata_191773905507","3","Kolkata","0.16854007","0.02528101","0.14325906","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-05431","int441705431","Shukpakhi","Smaran Lekhar Kusumguli","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Swagata Pal","srch_pplkolkata_889845937371","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-79007","int441779007","Majhe Majhe Tobo Dekha Pai","Dekha Odekha","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","arpita bhattacharya","srch_pplkolkata_TTSL-CD-722","43","Kolkata","2.41574107","0.36236116","2.05337991","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-00055","int441800055","Ebar Abogunthono","Hridoyer Ronge","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","anindita maitra","srch_pplkolkata_192562089019","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-01724","int441801724","dishehara jibon","Mohiner ghora guli","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","swagata","srch_pplkolkata_193483064260","43","Kolkata","2.41574107","0.36236116","2.05337991","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-04203","int441804203","rupok","Onno shomoy","ba","thinktrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","ArtCell","srch_pplkolkata_193483216478","4","Kolkata","0.22472010","0.03370802","0.19101208","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-04238","int441804238","jontro","Pashe theko","ba","thinktrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Altaf","srch_pplkolkata_193483216645","2","Kolkata","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-04486","int441804486","juraite chai","Jurite chai","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Manna Dey","srch_pplkolkata_190374459877","14","Kolkata","0.78652035","0.11797805","0.66854230","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-04514","int441804514","bangladesh","Megh rong","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","shoiti ghosh","srch_pplkolkata_193483244105","78","Kolkata","4.38204194","0.65730629","3.72473565","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT441703572","int441703572","Mor Bhabonare Ki Haway","Gitabitan  Vol. 25","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","tapashi karanjai","srch_pplkolkata_191773854201","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442000129","int442000129","Nongor Tolo Tolo","Uttaran Vol 05","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Somobeto","srch_pplkolkata_194491986797","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442000299","int442000299","Morile Kandish Na","Kingkortobbobimur","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Anusheh Anadil Kartik","srch_pplkolkata_195081514437","5","Kolkata","0.28090012","0.04213502","0.23876511","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442000809","int442000809","Rang Makha Oi Akashe","Moner Bhule","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Parna Ghosh","srch_pplkolkata_195081918044","5","Kolkata","0.28090012","0.04213502","0.23876511","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442000987","int442000987","Aha Tomar Sange Praner Khela","Hridayer Katha","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","dr nibedita mitra","srch_pplkolkata_195497612802","2","Kolkata","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-03709","int441603709","Nibiraama Timiro Hote","Esho Amar Ghore","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","lily islam","srch_pplkolkata_TTSL-CD-035","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-04704","int441604704","Dayal Ki Roop Deikha","Anadi Ashim","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","mithu dashi","srch_pplkolkata_TTSL-CD-043","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-16005","int441616005","Ki Holo Kichu To Bolo","Baaz","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Shantanu","srch_pplkolkata_TTSL-CD-155","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-20808","int441620808","Ei Kothati Mone Rekho","Chirodiner","others","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","","srch_pplkolkata_TTSL-CD-203","2","Kolkata","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-40302","int441640302","Christo Jisu","Old Is Gold","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Sreeradha Bandyopadhyay","srch_pplkolkata_TTSL-CD-398","37","Kolkata","2.07866092","0.31179914","1.76686178","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-41106","int441641106","Rahua Jagi Na.Surendra Bias","Patai Par Pyaar","bj","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Sudama","srch_pplkolkata_TTSL-CD-406","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-48803","int441648803","Om","Sound Of The Three","others","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","","srch_pplkolkata_TTSL-CD-483","24","Kolkata","1.34832060","0.20224809","1.14607251","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-72104","int441672104","Maa Er Choron Dhore Thako","Anandomoyee Maa Saroda","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","ratna ghuha","srch_pplkolkata_TTSL-CD-693","5","Kolkata","0.28090012","0.04213502","0.23876511","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-81401","int441781401","Aaji Dhaner Khete Roudrachayay","Birohini","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","shomdutta bhattacharjee","srch_pplkolkata_TTSL-CD-746","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-00988","int441800988","lal jhuti kakatuya","Khude lucky 14","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","prantika","srch_pplkolkata_193483059563","13","Kolkata","0.73034032","0.10955105","0.62078927","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-01729","int441801729","roj hasore","Modinari pothe","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","odhapika mahbuba begum","srch_pplkolkata_193483064253","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-02212","int441802212","sob skhire par karite","Bina","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","shishir shikdar mohima hosen","srch_pplkolkata_193483156002","15","Kolkata","0.84270037","0.12640506","0.71629532","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-02566","int441802566","Tumi Kon Bhangoner Pothe","Pran Sudhyay Bhore","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","lopamudra roy","srch_pplkolkata_192562871539","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT441801312","int441801312","Harano Hiyar Nikunjo Pothe","Benuka O Ke Bajay","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Mohsina Akand Jhuma","srch_pplkolkata_192562663172","8","Kolkata","0.44944020","0.06741603","0.38202417","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442000718","int442000718","Allahu Allah Rohom Koro","Gausul Azam Maijbhandaari","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","shampa haque","srch_pplkolkata_195081780252","5434","Kolkata","305.28225480","45.79233823","259.48991660","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442000803","int442000803","Anandaloke Mangolaloke","Mone Mone Jani","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","teerthanir deepanjaya","srch_pplkolkata_195081954080","2","Kolkata","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442100120","int442100120","Boishakher Ei Bhorer Haawa","Boishakher Ei Bhorer Haawa - Single","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Nandita","srch_pplkolkata_196006668068","3","Kolkata","0.16854007","0.02528101","0.14325906","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442100163","int442100163","Hridayaka Saadh  Mishawala Hridaye","Bhanusingher Padabali","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Dr Nabamita Barman","srch_pplkolkata_196006685836","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-01107","int441601107","kotha bhaba tara","Maa karunamai gitanjali","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sankar bhattacharya","srch_pplkolkata_190374459914","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-01412","int441601412","Onya Maa","Chhotoder Robi","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","RINI","srch_pplkolkata_TTSL-CD-012","2","Kolkata","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-12802","int441612802","Bochor Ghure","Adure Bikel","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","soma banerjee","srch_pplkolkata_TTSL-CD-123","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-15101","int441615101","Aankhiyan Dhunde Tujhe","Apeksha","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Sanchita Roy","srch_pplkolkata_TTSL-CD-146","13","Kolkata","0.73034032","0.10955105","0.62078927","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-21308","int441621308","Regression","Chronic Xorn","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Mercy","srch_pplkolkata_TTSL-CD-208","3","Kolkata","0.16854007","0.02528101","0.14325906","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-25610","int441625610","Je Raate Mor Duarguli","Ekti Premer Gathakabyo","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","ajanta sinha","srch_pplkolkata_TTSL-CD-251","2","Kolkata","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-35206","int441635206","Dhanilo Ahoban","Mayurer Moto Nache Re","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Chorus","srch_pplkolkata_TTSL-CD-347","9","Kolkata","0.50562022","0.07584303","0.42977719","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-37504","int441637504","Ei Andhokar Diye Jao Na","Mukti","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","jiniya Anupam Roy","srch_pplkolkata_TTSL-CD-370","52","Kolkata","2.92136129","0.43820419","2.48315710","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-37902","int441637902","Aso Gour Sree Chaitanya","Nadia","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Nikhil Biswas","srch_pplkolkata_TTSL-CD-374","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-44210","int441644210","Surer Jhorna","Rater Tulite","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Swati Ganguly","srch_pplkolkata_TTSL-CD-437","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-62501","int441662501","Star Boyz","Star Boyz","hi","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","star boyz","srch_pplkolkata_TTSL-CD-601","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
